t_sec,tick,drone,species,x,y,z,target_x,target_y,target_z,vx_cmd,vy_cmd,speed_cmd
6.9505,80,cf8,1,-0.9118,0.0828,1.0000,-0.9106,0.0840,1.0000,0.0337,0.0365,0.0497
6.9505,80,cf9,1,-1.0523,-0.8457,1.0000,-1.0530,-0.8436,1.0000,-0.0212,0.0625,0.0660
6.9924,81,cf1,0,1.0530,0.8436,1.0000,1.0537,0.8415,1.0000,0.0212,-0.0626,0.0661
6.9924,81,cf2,0,0.9106,-0.0840,1.0000,0.9095,-0.0852,1.0000,-0.0337,-0.0366,0.0498
6.9924,81,cf3,2,0.8244,-1.0240,1.0000,0.8221,-1.0242,1.0000,-0.0681,-0.0088,0.0686
6.9924,81,cf4,0,0.1706,0.9126,1.0000,0.1726,0.9116,1.0000,0.0598,-0.0327,0.0682
6.9924,81,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
6.9924,81,cf6,1,-0.1706,-0.9126,1.0000,-0.1726,-0.9116,1.0000,-0.0598,0.0327,0.0682
6.9924,81,cf7,2,-0.8244,1.0240,1.0000,-0.8221,1.0242,1.0000,0.0681,0.0088,0.0686
6.9924,81,cf8,1,-0.9106,0.0840,1.0000,-0.9095,0.0852,1.0000,0.0337,0.0366,0.0498
6.9924,81,cf9,1,-1.0530,-0.8436,1.0000,-1.0537,-0.8415,1.0000,-0.0212,0.0626,0.0661
7.0342,82,cf1,0,1.0537,0.8415,1.0000,1.0544,0.8394,1.0000,0.0212,-0.0627,0.0662
7.0342,82,cf2,0,0.9095,-0.0852,1.0000,0.9084,-0.0865,1.0000,-0.0338,-0.0367,0.0499
7.0342,82,cf3,2,0.8221,-1.0242,1.0000,0.8199,-1.0245,1.0000,-0.0681,-0.0088,0.0687
7.0342,82,cf4,0,0.1726,0.9116,1.0000,0.1746,0.9105,1.0000,0.0598,-0.0327,0.0681
7.0342,82,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
7.0342,82,cf6,1,-0.1726,-0.9116,1.0000,-0.1746,-0.9105,1.0000,-0.0598,0.0327,0.0681
7.0342,82,cf7,2,-0.8221,1.0242,1.0000,-0.8199,1.0245,1.0000,0.0681,0.0088,0.0687
7.0342,82,cf8,1,-0.9095,0.0852,1.0000,-0.9084,0.0865,1.0000,0.0338,0.0367,0.0499
7.0342,82,cf9,1,-1.0537,-0.8415,1.0000,-1.0544,-0.8394,1.0000,-0.0212,0.0627,0.0662
7.0761,83,cf1,0,1.0544,0.8394,1.0000,1.0551,0.8373,1.0000,0.0212,-0.0629,0.0664
7.0761,83,cf2,0,0.9084,-0.0865,1.0000,0.9073,-0.0877,1.0000,-0.0338,-0.0368,0.0500
7.0761,83,cf3,2,0.8199,-1.0245,1.0000,0.8176,-1.0248,1.0000,-0.0682,-0.0087,0.0688
7.0761,83,cf4,0,0.1746,0.9105,1.0000,0.1766,0.9094,1.0000,0.0597,-0.0327,0.0681
7.0761,83,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
7.0761,83,cf6,1,-0.1746,-0.9105,1.0000,-0.1766,-0.9094,1.0000,-0.0597,0.0327,0.0681
7.0761,83,cf7,2,-0.8199,1.0245,1.0000,-0.8176,1.0248,1.0000,0.0682,0.0087,0.0688
7.0761,83,cf8,1,-0.9084,0.0865,1.0000,-0.9073,0.0877,1.0000,0.0338,0.0368,0.0500
7.0761,83,cf9,1,-1.0544,-0.8394,1.0000,-1.0551,-0.8373,1.0000,-0.0212,0.0629,0.0664
7.1183,84,cf1,0,1.0551,0.8373,1.0000,1.0558,0.8352,1.0000,0.0212,-0.0630,0.0665
7.1183,84,cf2,0,0.9073,-0.0877,1.0000,0.9061,-0.0889,1.0000,-0.0338,-0.0369,0.0501
7.1183,84,cf3,2,0.8176,-1.0248,1.0000,0.8153,-1.0251,1.0000,-0.0683,-0.0087,0.0688
7.1183,84,cf4,0,0.1766,0.9094,1.0000,0.1786,0.9083,1.0000,0.0596,-0.0328,0.0680
7.1183,84,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000
7.1183,84,cf6,1,-0.1766,-0.9094,1.0000,-0.1786,-0.9083,1.0000,-0.0596,0.0328,0.0680
7.1183,84,cf7,2,-0.8176,1.0248,1.0000,-0.8153,1.0251,1.0000,0.0683,0.0087,0.0688
7.1183,84,cf8,1,-0.9073,0.0877,1.0000,-0.9061,0.0889,1.0000,0.0338,0.0369,0.0501
7.1183,84,cf9,1,-1.0551,-0.8373,1.0000,-1.0558,-0.8352,1.0000,-0.0212,0.0630,0.0665
7.1596,85,cf1,0,1.0558,0.8352,1.0000,1.0565,0.8331,1.0000,0.0212,-0.0631,0.0666
7.1596,85,cf2,0,0.9061,-0.0889,1.0000,0.9050,-0.0902,1.0000,-0.0339,-0.0370,0.0502
7.1596,85,cf3,2,0.8153,-1.0251,1.0000,0.8130,-1.0254,1.0000,-0.0683,-0.0087,0.0689
7.1596,85,cf4,0,0.1786,0.9083,1.0000,0.1806,0.9072,1.0000,0.0595,-0.0328,0.0680
7.1596,85,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
7.1596,85,cf6,1,-0.1786,-0.9083,1.0000,-0.1806,-0.9072,1.0000,-0.0595,0.0328,0.0680
7.1596,85,cf7,2,-0.8153,1.0251,1.0000,-0.8130,1.0254,1.0000,0.0683,0.0087,0.0689
7.1596,85,cf8,1,-0.9061,0.0889,1.0000,-0.9050,0.0902,1.0000,0.0339,0.0370,0.0502
7.1596,85,cf9,1,-1.0558,-0.8352,1.0000,-1.0565,-0.8331,1.0000,-0.0212,0.0631,0.0666
7.2016,86,cf1,0,1.0565,0.8331,1.0000,1.0572,0.8310,1.0000,0.0212,-0.0632,0.0667
7.2016,86,cf2,0,0.9050,-0.0902,1.0000,0.9039,-0.0914,1.0000,-0.0339,-0.0371,0.0503
7.2016,86,cf3,2,0.8130,-1.0254,1.0000,0.8108,-1.0257,1.0000,-0.0684,-0.0087,0.0690
7.2016,86,cf4,0,0.1806,0.9072,1.0000,0.1826,0.9061,1.0000,0.0595,-0.0328,0.0679
7.2016,86,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
7.2016,86,cf6,1,-0.1806,-0.9072,1.0000,-0.1826,-0.9061,1.0000,-0.0595,0.0328,0.0679
7.2016,86,cf7,2,-0.8130,1.0254,1.0000,-0.8108,1.0257,1.0000,0.0684,0.0087,0.0690
7.2016,86,cf8,1,-0.9050,0.0902,1.0000,-0.9039,0.0914,1.0000,0.0339,0.0371,0.0503
7.2016,86,cf9,1,-1.0565,-0.8331,1.0000,-1.0572,-0.8310,1.0000,-0.0212,0.0632,0.0667
7.2435,87,cf1,0,1.0572,0.8310,1.0000,1.0579,0.8289,1.0000,0.0212,-0.0634,0.0668
7.2435,87,cf2,0,0.9039,-0.0914,1.0000,0.9027,-0.0926,1.0000,-0.0339,-0.0372,0.0504
7.2435,87,cf3,2,0.8108,-1.0257,1.0000,0.8085,-1.0260,1.0000,-0.0685,-0.0087,0.0690
7.2435,87,cf4,0,0.1826,0.9061,1.0000,0.1846,0.9050,1.0000,0.0594,-0.0329,0.0679
7.2435,87,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000
7.2435,87,cf6,1,-0.1826,-0.9061,1.0000,-0.1846,-0.9050,1.0000,-0.0594,0.0329,0.0679
7.2435,87,cf7,2,-0.8108,1.0257,1.0000,-0.8085,1.0260,1.0000,0.0685,0.0087,0.0690
7.2435,87,cf8,1,-0.9039,0.0914,1.0000,-0.9027,0.0926,1.0000,0.0339,0.0372,0.0504
7.2435,87,cf9,1,-1.0572,-0.8310,1.0000,-1.0579,-0.8289,1.0000,-0.0212,0.0634,0.0668
7.2856,88,cf1,0,1.0579,0.8289,1.0000,1.0586,0.8268,1.0000,0.0213,-0.0635,0.0670
7.2856,88,cf2,0,0.9027,-0.0926,1.0000,0.9016,-0.0939,1.0000,-0.0340,-0.0373,0.0505
7.2856,88,cf3,2,0.8085,-1.0260,1.0000,0.8062,-1.0263,1.0000,-0.0686,-0.0087,0.0691
7.2856,88,cf4,0,0.1846,0.9050,1.0000,0.1865,0.9039,1.0000,0.0593,-0.0329,0.0678
7.2856,88,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000
7.2856,88,cf6,1,-0.1846,-0.9050,1.0000,-0.1865,-0.9039,1.0000,-0.0593,0.0329,0.0678
7.2856,88,cf7,2,-0.8085,1.0260,1.0000,-0.8062,1.0263,1.0000,0.0686,0.0087,0.0691
7.2856,88,cf8,1,-0.9027,0.0926,1.0000,-0.9016,0.0939,1.0000,0.0340,0.0373,0.0505
7.2856,88,cf9,1,-1.0579,-0.8289,1.0000,-1.0586,-0.8268,1.0000,-0.0213,0.0635,0.0670
7.3275,89,cf1,0,1.0586,0.8268,1.0000,1.0593,0.8247,1.0000,0.0213,-0.0636,0.0671
7.3275,89,cf2,0,0.9016,-0.0939,1.0000,0.9005,-0.0951,1.0000,-0.0340,-0.0374,0.0506
7.3275,89,cf3,2,0.8062,-1.0263,1.0000,0.8039,-1.0266,1.0000,-0.0686,-0.0087,0.0692
7.3275,89,cf4,0,0.1865,0.9039,1.0000,0.1885,0.9028,1.0000,0.0593,-0.0329,0.0678
7.3275,89,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000
7.3275,89,cf6,1,-0.1865,-0.9039,1.0000,-0.1885,-0.9028,1.0000,-0.0593,0.0329,0.0678
7.3275,89,cf7,2,-0.8062,1.0263,1.0000,-0.8039,1.0266,1.0000,0.0686,0.0087,0.0692
7.3275,89,cf8,1,-0.9016,0.0939,1.0000,-0.9005,0.0951,1.0000,0.0340,0.0374,0.0506
7.3275,89,cf9,1,-1.0586,-0.8268,1.0000,-1.0593,-0.8247,1.0000,-0.0213,0.0636,0.0671
7.3690,90,cf1,0,1.0593,0.8247,1.0000,1.0600,0.8225,1.0000,0.0213,-0.0637,0.0672
7.3690,90,cf2,0,0.9005,-0.0951,1.0000,0.8993,-0.0964,1.0000,-0.0340,-0.0375,0.0507
7.3690,90,cf3,2,0.8039,-1.0266,1.0000,0.8016,-1.0269,1.0000,-0.0687,-0.0086,0.0693
7.3690,90,cf4,0,0.1885,0.9028,1.0000,0.1905,0.9017,1.0000,0.0592,-0.0330,0.0677
7.3690,90,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
7.3690,90,cf6,1,-0.1885,-0.9028,1.0000,-0.1905,-0.9017,1.0000,-0.0592,0.0330,0.0677
7.3690,90,cf7,2,-0.8039,1.0266,1.0000,-0.8016,1.0269,1.0000,0.0687,0.0086,0.0693
7.3690,90,cf8,1,-0.9005,0.0951,1.0000,-0.8993,0.0964,1.0000,0.0340,0.0375,0.0507
7.3690,90,cf9,1,-1.0593,-0.8247,1.0000,-1.0600,-0.8225,1.0000,-0.0213,0.0637,0.0672
7.4112,91,cf1,0,1.0600,0.8225,1.0000,1.0607,0.8204,1.0000,0.0213,-0.0639,0.0673
7.4112,91,cf2,0,0.8993,-0.0964,1.0000,0.8982,-0.0976,1.0000,-0.0341,-0.0376,0.0508
7.4112,91,cf3,2,0.8016,-1.0269,1.0000,0.7993,-1.0271,1.0000,-0.0688,-0.0086,0.0693
7.4112,91,cf4,0,0.1905,0.9017,1.0000,0.1925,0.9006,1.0000,0.0591,-0.0330,0.0677
7.4112,91,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000
7.4112,91,cf6,1,-0.1905,-0.9017,1.0000,-0.1925,-0.9006,1.0000,-0.0591,0.0330,0.0677
7.4112,91,cf7,2,-0.8016,1.0269,1.0000,-0.7993,1.0271,1.0000,0.0688,0.0086,0.0693
7.4112,91,cf8,1,-0.8993,0.0964,1.0000,-0.8982,0.0976,1.0000,0.0341,0.0376,0.0508
7.4112,91,cf9,1,-1.0600,-0.8225,1.0000,-1.0607,-0.8204,1.0000,-0.0213,0.0639,0.0673
7.4526,92,cf1,0,1.0607,0.8204,1.0000,1.0615,0.8183,1.0000,0.0213,-0.0640,0.0674
7.4526,92,cf2,0,0.8982,-0.0976,1.0000,0.8971,-0.0989,1.0000,-0.0341,-0.0377,0.0509
7.4526,92,cf3,2,0.7993,-1.0271,1.0000,0.7970,-1.0274,1.0000,-0.0689,-0.0086,0.0694
7.4526,92,cf4,0,0.1925,0.9006,1.0000,0.1944,0.8995,1.0000,0.0590,-0.0330,0.0676
7.4526,92,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000
7.4526,92,cf6,1,-0.1925,-0.9006,1.0000,-0.1944,-0.8995,1.0000,-0.0590,0.0330,0.0676
7.4526,92,cf7,2,-0.7993,1.0271,1.0000,-0.7970,1.0274,1.0000,0.0689,0.0086,0.0694
7.4526,92,cf8,1,-0.8982,0.0976,1.0000,-0.8971,0.0989,1.0000,0.0341,0.0377,0.0509
7.4526,92,cf9,1,-1.0607,-0.8204,1.0000,-1.0615,-0.8183,1.0000,-0.0213,0.0640,0.0674
7.4949,93,cf1,0,1.0615,0.8183,1.0000,1.0622,0.8161,1.0000,0.0213,-0.0641,0.0675
7.4949,93,cf2,0,0.8971,-0.0989,1.0000,0.8959,-0.1002,1.0000,-0.0341,-0.0378,0.0510
7.4949,93,cf3,2,0.7970,-1.0274,1.0000,0.7947,-1.0277,1.0000,-0.0689,-0.0086,0.0695
7.4949,93,cf4,0,0.1944,0.8995,1.0000,0.1964,0.8984,1.0000,0.0590,-0.0331,0.0676
7.4949,93,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000
7.4949,93,cf6,1,-0.1944,-0.8995,1.0000,-0.1964,-0.8984,1.0000,-0.0590,0.0331,0.0676
7.4949,93,cf7,2,-0.7970,1.0274,1.0000,-0.7947,1.0277,1.0000,0.0689,0.0086,0.0695
7.4949,93,cf8,1,-0.8971,0.0989,1.0000,-0.8959,0.1002,1.0000,0.0341,0.0378,0.0510
7.4949,93,cf9,1,-1.0615,-0.8183,1.0000,-1.0622,-0.8161,1.0000,-0.0213,0.0641,0.0675
7.5369,94,cf1,0,1.0622,0.8161,1.0000,1.0629,0.8140,1.0000,0.0213,-0.0642,0.0677
7.5369,94,cf2,0,0.8959,-0.1002,1.0000,0.8948,-0.1014,1.0000,-0.0342,-0.0379,0.0511
7.5369,94,cf3,2,0.7947,-1.0277,1.0000,0.7924,-1.0280,1.0000,-0.0690,-0.0086,0.0695
7.5369,94,cf4,0,0.1964,0.8984,1.0000,0.1984,0.8973,1.0000,0.0589,-0.0331,0.0676
7.5369,94,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000
7.5369,94,cf6,1,-0.1964,-0.8984,1.0000,-0.1984,-0.8973,1.0000,-0.0589,0.0331,0.0676
7.5369,94,cf7,2,-0.7947,1.0277,1.0000,-0.7924,1.0280,1.0000,0.0690,0.0086,0.0695
7.5369,94,cf8,1,-0.8959,0.1002,1.0000,-0.8948,0.1014,1.0000,0.0342,0.0379,0.0511
7.5369,94,cf9,1,-1.0622,-0.8161,1.0000,-1.0629,-0.8140,1.0000,-0.0213,0.0642,0.0677
7.5791,95,cf1,0,1.0629,0.8140,1.0000,1.0636,0.8119,1.0000,0.0213,-0.0644,0.0678
7.5791,95,cf2,0,0.8948,-0.1014,1.0000,0.8936,-0.1027,1.0000,-0.0342,-0.0380,0.0512
7.5791,95,cf3,2,0.7924,-1.0280,1.0000,0.7901,-1.0283,1.0000,-0.0691,-0.0085,0.0696
7.5791,95,cf4,0,0.1984,0.8973,1.0000,0.2003,0.8962,1.0000,0.0588,-0.0331,0.0675
7.5791,95,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
7.5791,95,cf6,1,-0.1984,-0.8973,1.0000,-0.2003,-0.8962,1.0000,-0.0588,0.0331,0.0675
7.5791,95,cf7,2,-0.7924,1.0280,1.0000,-0.7901,1.0283,1.0000,0.0691,0.0085,0.0696
7.5791,95,cf8,1,-0.8948,0.1014,1.0000,-0.8936,0.1027,1.0000,0.0342,0.0380,0.0512
7.5791,95,cf9,1,-1.0629,-0.8140,1.0000,-1.0636,-0.8119,1.0000,-0.0213,0.0644,0.0678
7.6211,96,cf1,0,1.0636,0.8119,1.0000,1.0643,0.8097,1.0000,0.0213,-0.0645,0.0679
7.6211,96,cf2,0,0.8936,-0.1027,1.0000,0.8925,-0.1040,1.0000,-0.0343,-0.0381,0.0512
7.6211,96,cf3,2,0.7901,-1.0283,1.0000,0.7878,-1.0286,1.0000,-0.0692,-0.0085,0.0697
7.6211,96,cf4,0,0.2003,0.8962,1.0000,0.2023,0.8951,1.0000,0.0588,-0.0332,0.0675
7.6211,96,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000
7.6211,96,cf6,1,-0.2003,-0.8962,1.0000,-0.2023,-0.8951,1.0000,-0.0588,0.0332,0.0675
7.6211,96,cf7,2,-0.7901,1.0283,1.0000,-0.7878,1.0286,1.0000,0.0692,0.0085,0.0697
7.6211,96,cf8,1,-0.8936,0.1027,1.0000,-0.8925,0.1040,1.0000,0.0343,0.0381,0.0512
7.6211,96,cf9,1,-1.0636,-0.8119,1.0000,-1.0643,-0.8097,1.0000,-0.0213,0.0645,0.0679
7.6632,97,cf1,0,1.0643,0.8097,1.0000,1.0650,0.8076,1.0000,0.0213,-0.0646,0.0680
7.6632,97,cf2,0,0.8925,-0.1040,1.0000,0.8914,-0.1052,1.0000,-0.0343,-0.0382,0.0513
7.6632,97,cf3,2,0.7878,-1.0286,1.0000,0.7855,-1.0289,1.0000,-0.0692,-0.0085,0.0698
7.6632,97,cf4,0,0.2023,0.8951,1.0000,0.2042,0.8940,1.0000,0.0587,-0.0332,0.0674
7.6632,97,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
7.6632,97,cf6,1,-0.2023,-0.8951,1.0000,-0.2042,-0.8940,1.0000,-0.0587,0.0332,0.0674
7.6632,97,cf7,2,-0.7878,1.0286,1.0000,-0.7855,1.0289,1.0000,0.0692,0.0085,0.0698
7.6632,97,cf8,1,-0.8925,0.1040,1.0000,-0.8914,0.1052,1.0000,0.0343,0.0382,0.0513
7.6632,97,cf9,1,-1.0643,-0.8097,1.0000,-1.0650,-0.8076,1.0000,-0.0213,0.0646,0.0680
7.7052,98,cf1,0,1.0650,0.8076,1.0000,1.0657,0.8054,1.0000,0.0213,-0.0647,0.0681
7.7052,98,cf2,0,0.8914,-0.1052,1.0000,0.8902,-0.1065,1.0000,-0.0343,-0.0383,0.0514
7.7052,98,cf3,2,0.7855,-1.0289,1.0000,0.7832,-1.0291,1.0000,-0.0693,-0.0085,0.0698
7.7052,98,cf4,0,0.2042,0.8940,1.0000,0.2062,0.8929,1.0000,0.0586,-0.0333,0.0674
7.7052,98,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000
7.7052,98,cf6,1,-0.2042,-0.8940,1.0000,-0.2062,-0.8929,1.0000,-0.0586,0.0333,0.0674
7.7052,98,cf7,2,-0.7855,1.0289,1.0000,-0.7832,1.0291,1.0000,0.0693,0.0085,0.0698
7.7052,98,cf8,1,-0.8914,0.1052,1.0000,-0.8902,0.1065,1.0000,0.0343,0.0383,0.0514
7.7052,98,cf9,1,-1.0650,-0.8076,1.0000,-1.0657,-0.8054,1.0000,-0.0213,0.0647,0.0681
7.7472,99,cf1,0,1.0657,0.8054,1.0000,1.0664,0.8032,1.0000,0.0212,-0.0649,0.0683
7.7472,99,cf2,0,0.8902,-0.1065,1.0000,0.8891,-0.1078,1.0000,-0.0344,-0.0384,0.0515
7.7472,99,cf3,2,0.7832,-1.0291,1.0000,0.7809,-1.0294,1.0000,-0.0694,-0.0085,0.0699
7.7472,99,cf4,0,0.2062,0.8929,1.0000,0.2081,0.8918,1.0000,0.0585,-0.0333,0.0674
7.7472,99,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000
7.7472,99,cf6,1,-0.2062,-0.8929,1.0000,-0.2081,-0.8918,1.0000,-0.0585,0.0333,0.0674
7.7472,99,cf7,2,-0.7832,1.0291,1.0000,-0.7809,1.0294,1.0000,0.0694,0.0085,0.0699
7.7472,99,cf8,1,-0.8902,0.1065,1.0000,-0.8891,0.1078,1.0000,0.0344,0.0384,0.0515
7.7472,99,cf9,1,-1.0657,-0.8054,1.0000,-1.0664,-0.8032,1.0000,-0.0212,0.0649,0.0683
7.7885,100,cf1,0,1.0664,0.8032,1.0000,1.0671,0.8011,1.0000,0.0212,-0.0650,0.0684
7.7885,100,cf2,0,0.8891,-0.1078,1.0000,0.8879,-0.1091,1.0000,-0.0344,-0.0385,0.0516
7.7885,100,cf3,2,0.7809,-1.0294,1.0000,0.7786,-1.0297,1.0000,-0.0695,-0.0085,0.0700
7.7885,100,cf4,0,0.2081,0.8918,1.0000,0.2101,0.8906,1.0000,0.0585,-0.0334,0.0673
7.7885,100,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000
7.7885,100,cf6,1,-0.2081,-0.8918,1.0000,-0.2101,-0.8906,1.0000,-0.0585,0.0334,0.0673
7.7885,100,cf7,2,-0.7809,1.0294,1.0000,-0.7786,1.0297,1.0000,0.0695,0.0085,0.0700
7.7885,100,cf8,1,-0.8891,0.1078,1.0000,-0.8879,0.1091,1.0000,0.0344,0.0385,0.0516
7.7885,100,cf9,1,-1.0664,-0.8032,1.0000,-1.0671,-0.8011,1.0000,-0.0212,0.0650,0.0684
7.8302,101,cf1,0,1.0671,0.8011,1.0000,1.0678,0.7989,1.0000,0.0212,-0.0651,0.0685
7.8302,101,cf2,0,0.8879,-0.1091,1.0000,0.8868,-0.1104,1.0000,-0.0345,-0.0386,0.0517
7.8302,101,cf3,2,0.7786,-1.0297,1.0000,0.7763,-1.0300,1.0000,-0.0695,-0.0084,0.0701
7.8302,101,cf4,0,0.2101,0.8906,1.0000,0.2120,0.8895,1.0000,0.0584,-0.0334,0.0673
7.8302,101,cf5,2,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000
7.8302,101,cf6,1,-0.2101,-0.8906,1.0000,-0.2120,-0.8895,1.0000,-0.0584,0.0334,0.0673
7.8302,101,cf7,2,-0.7786,1.0297,1.0000,-0.7763,1.0300,1.0000,0.0695,0.0084,0.0701
7.8302,101,cf8,1,-0.8879,0.1091,1.0000,-0.8868,0.1104,1.0000,0.0345,0.0386,0.0517
7.8302,101,cf9,1,-1.0671,-0.8011,1.0000,-1.0678,-0.7989,1.0000,-0.0212,0.0651,0.0685
7.8724,102,cf1,0,1.0678,0.7989,1.0000,1.0685,0.7967,1.0000,0.0212,-0.0652,0.0686
7.8724,102,cf2,0,0.8868,-0.1104,1.0000,0.8856,-0.1116,1.0000,-0.0345,-0.0387,0.0518
7.8724,102,cf3,2,0.7763,-1.0300,1.0000,0.7739,-1.0303,1.0000,-0.0696,-0.0084,0.0701
7.8724,102,cf4,0,0.2120,0.8895,1.0000,0.2140,0.8884,1.0000,0.0583,-0.0334,0.0672
7.8724,102,cf5,2,0.0000,0.0000,1.0000,0.0000,-0.0000,1.0000,-0.0000,-0.0000,0.0000
7.8724,102,cf6,1,-0.2120,-0.8895,1.0000,-0.2140,-0.8884,1.0000,-0.0583,0.0334,0.0672
7.8724,102,cf7,2,-0.7763,1.0300,1.0000,-0.7739,1.0303,1.0000,0.0696,0.0084,0.0701
7.8724,102,cf8,1,-0.8868,0.1104,1.0000,-0.8856,0.1116,1.0000,0.0345,0.0387,0.0518
7.8724,102,cf9,1,-1.0678,-0.7989,1.0000,-1.0685,-0.7967,1.0000,-0.0212,0.0652,0.0686
7.9144,103,cf1,0,1.0685,0.7967,1.0000,1.0692,0.7945,1.0000,0.0212,-0.0654,0.0687
7.9144,103,cf2,0,0.8856,-0.1116,1.0000,0.8845,-0.1129,1.0000,-0.0345,-0.0387,0.0519
7.9144,103,cf3,2,0.7739,-1.0303,1.0000,0.7716,-1.0305,1.0000,-0.0697,-0.0084,0.0702
7.9144,103,cf4,0,0.2140,0.8884,1.0000,0.2159,0.8873,1.0000,0.0583,-0.0335,0.0672
7.9144,103,cf5,2,0.0000,-0.0000,1.0000,0.0000,-0.0000,1.0000,-0.0000,-0.0000,0.0000
7.9144,103,cf6,1,-0.2140,-0.8884,1.0000,-0.2159,-0.8873,1.0000,-0.0583,0.0335,0.0672
7.9144,103,cf7,2,-0.7739,1.0303,1.0000,-0.7716,1.0305,1.0000,0.0697,0.0084,0.0702
7.9144,103,cf8,1,-0.8856,0.1116,1.0000,-0.8845,0.1129,1.0000,0.0345,0.0387,0.0519
7.9144,103,cf9,1,-1.0685,-0.7967,1.0000,-1.0692,-0.7945,1.0000,-0.0212,0.0654,0.0687
7.9563,104,cf1,0,1.0692,0.7945,1.0000,1.0700,0.7924,1.0000,0.0212,-0.0655,0.0688
7.9563,104,cf2,0,0.8845,-0.1129,1.0000,0.8833,-0.1142,1.0000,-0.0346,-0.0388,0.0520
7.9563,104,cf3,2,0.7716,-1.0305,1.0000,0.7693,-1.0308,1.0000,-0.0698,-0.0084,0.0703
7.9563,104,cf4,0,0.2159,0.8873,1.0000,0.2179,0.8862,1.0000,0.0583,-0.0335,0.0672
7.9563,104,cf5,2,0.0000,-0.0000,1.0000,0.0000,-0.0000,1.0000,0.0000,0.0000,0.0000
7.9563,104,cf6,1,-0.2159,-0.8873,1.0000,-0.2179,-0.8862,1.0000,-0.0583,0.0335,0.0672
7.9563,104,cf7,2,-0.7716,1.0305,1.0000,-0.7693,1.0308,1.0000,0.0698,0.0084,0.0703
7.9563,104,cf8,1,-0.8845,0.1129,1.0000,-0.8833,0.1142,1.0000,0.0346,0.0388,0.0520
7.9563,104,cf9,1,-1.0692,-0.7945,1.0000,-1.0700,-0.7924,1.0000,-0.0212,0.0655,0.0688
7.9983,105,cf1,0,1.0700,0.7924,1.0000,1.0707,0.7902,1.0000,0.0212,-0.0656,0.0690
7.9983,105,cf2,0,0.8833,-0.1142,1.0000,0.8822,-0.1155,1.0000,-0.0346,-0.0389,0.0521
7.9983,105,cf3,2,0.7693,-1.0308,1.0000,0.7670,-1.0311,1.0000,-0.0700,-0.0084,0.0705
7.9983,105,cf4,0,0.2179,0.8862,1.0000,0.2198,0.8851,1.0000,0.0582,-0.0335,0.0672
7.9983,105,cf5,2,0.0000,-0.0000,1.0000,0.0000,-0.0000,1.0000,0.0000,-0.0000,0.0000
7.9983,105,cf6,1,-0.2179,-0.8862,1.0000,-0.2198,-0.8851,1.0000,-0.0582,0.0335,0.0672
7.9983,105,cf7,2,-0.7693,1.0308,1.0000,-0.7670,1.0311,1.0000,0.0700,0.0084,0.0705
7.9983,105,cf8,1,-0.8833,0.1142,1.0000,-0.8822,0.1155,1.0000,0.0346,0.0389,0.0521
7.9983,105,cf9,1,-1.0700,-0.7924,1.0000,-1.0707,-0.7902,1.0000,-0.0212,0.0656,0.0690
8.0402,106,cf1,0,1.0707,0.7902,1.0000,1.0714,0.7880,1.0000,0.0212,-0.0658,0.0691
8.0402,106,cf2,0,0.8822,-0.1155,1.0000,0.8810,-0.1168,1.0000,-0.0347,-0.0390,0.0522
